,movie_id,title,attributes
2383,3216348,Incarnate: Non potrai nasconderti,"A scientist with the ability to enter the subconscious minds of the possessed must save a young boy from the grips of a demon with powers never seen before, while facing the horrors of his past.Horror, ThrillerAaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz, Keir O'Donnell, Matt Nable, Emily Jackson, Paul Vincent O'Connor, Natalija Nogulich, John Pirruccello, Petra Sprecher, Breanne Parhiala, Emjay Anthony, Vanya Asher, Karolina WydraBrad Peyton"
2384,3224458,Un amico straordinario,"Based on the true story of a real-life friendship betweenBiography, DramaTom Hanks, Matthew Rhys, Chris Cooper, Susan Kelechi Watson, Maryann Plunkett, Enrico Colantoni, Wendy Makkena, Tammy Blanchard, Noah Harpster, Carmen Cusack, Kelley Davis, Christine Lahti, Maddie Corman, Daniel Krell, Jon L PeacockMarielle Heller"
2385,3231054,Risorto,"In 33 AD, a Roman Tribune in Judea is tasked to find the missing body ofAction, Drama, HistoryJoseph Fiennes, Tom Felton, Peter Firth, Cliff Curtis, María Botto, Luis Callejo, Antonio Gil, Richard Atwill, Stewart Scudamore, Andy Gathergood, Stephen Hagan, Mish Boyko, Jan Cornet, Joe Manjón, Pepe LorenteKevin Reynolds"
2386,3235888,It Follows,"A young woman is followed by an unknown supernatural force after a sexual encounter.Horror, Mystery, ThrillerBailey Spry, Carollette Phillips, Loren Bass, Keir Gilchrist, Maika Monroe, Lili Sepe, Charles Gertner, Debbie Williams, Olivia Luccardi, Jake Weary, Daniel Zovatto, Ruby Harris, Leisa Pulido, D.J. Oliver, Linda BostonDavid Robert Mitchell"
2387,3262342,Loving Vincent,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh (Robert Gulaczyk) to deliver the troubled artist's final letter and ends up investigating his final days there.Animation, Biography, CrimeDouglas Booth, Josh Burdett, Holly Earl, Robin Hodges, Chris O'Dowd, John Sessions, Helen McCrory, Eleanor Tomlinson, Aidan Turner, Saoirse Ronan, Joe Stuckey, James Greene, Martin Herdman, Bill Thomas, Jerome FlynnDorota Kobiela, Hugh Welchman"
2388,3263904,Sully,"The story of Chesley ""Sully"" Sullenberger (Biography, DramaTom Hanks, Aaron Eckhart, Valerie Mahaffey, Delphi Harrington, Mike O'Malley, Jamey Sheridan, Anna Gunn, Holt McCallany, Ahmed Lucan, Laura Linney, Laura Lundy, Onira Tares, Gary Weeks, Katie Couric, Jeff KoberClint Eastwood"
2389,3268668,Captive,"A single mother struggling with drug addiction is taken hostage in her own apartment by a man on the run who has broken out of jail and murdered the judge assigned to his case.Action, Crime, DramaElle Graham, Kate Mara, Claudia Church, Gina Stewart, David Oyelowo, Diva Tyler, E. Roger Mitchell, Richard Fullerton, Michael Kenneth Williams, Jessica Oyelowo, Leonor Varela, Michael Harding, Matt Lowe, Sydelle Noel, Mimi RogersJerry Jameson"
2390,3276924,Bus 657,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.Action, Crime, DramaRobert De Niro, Jeffrey Dean Morgan, Dave Bautista, Kate Bosworth, Gina Carano, Morris Chestnut, Lydia Hull, Mark-Paul Gosselaar, S. Cyrus Sepher, D.B. Sweeney, Tyler Jon Olson, Alyssa Julya Smith, Hawn Tran, Christopher Rob Bowen, Renell GibbsScott Mann"
2391,3289728,Equals,"In an emotionless utopia, two people fall in love when they regain their feelings from a mysterious disease, causing tensions between them and their society.Drama, Romance, Sci-FiNicholas Hoult, Vernetta Lopez, Scott Lawrence, Kate Lyn Sheil, Kristen Stewart, Rebecca Hazlewood, Yu Hwan Park, Bel Powley, David Selby, Aurora Perrineau, Nathan Parker, Jessica Lois, Seth Adams, Dennis Shin, Guy PearceDrake Doremus"
2392,3316960,Still Alice,"A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.DramaJulianne Moore, Kate Bosworth, Shane McRae, Hunter Parrish, Alec Baldwin, Seth Gilliam, Kristen Stewart, Stephen Kunken, Erin Darke, Daniel Gerroll, Quincy Tyler Bernstine, Maxine Prescott, Orlagh Cassidy, Rosa Arredondo, Zillah GloryRichard Glatzer, Wash Westmoreland"
2393,3322364,Zona d'ombra,"In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.Biography, Drama, SportWill Smith, Alec Baldwin, Albert Brooks, Gugu Mbatha-Raw, David Morse, Arliss Howard, Mike O'Malley, Eddie Marsan, Hill Harper, Adewale Akinnuoye-Agbaje, Stephen Moyer, Richard T. Jones, Paul Reiser, Luke Wilson, Sara LindseyPeter Landesman"
2394,3322940,Annabelle,"A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.Horror, Mystery, ThrillerAnnabelle Wallis, Ward Horton, Tony Amendola, Alfre Woodard, Kerry O'Malley, Brian Howe, Eric Ladin, Ivar Brogger, Geoff Wehner, Gabriel Bateman, Shiloh Nelson, Sasha Sheldon, Camden Singer, Robin Pearson Rose, Keira DanielsJohn R. Leonetti"
2395,3332064,Pan - Viaggio sull'isola che non c'è,"Twelve-year-old orphan Peter is spirited away to the magical world of Neverland, where he finds both fun and danger, and ultimately discovers his destiny -- to become the hero who will be for ever known as Peter Pan.Adventure, Comedy, FamilyHugh Jackman, Levi Miller, Garrett Hedlund, Rooney Mara, Adeel Akhtar, Nonso Anozie, Amanda Seyfried, Kathy Burke, Lewis MacDougall, Cara Delevingne, Tae-joo Na, Jack Charles, Bronson Webb, Mike Shepherd, Brian BovellJoe Wright"
2396,3348730,Saw: Legacy,"Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years.Horror, MysteryMatt Passmore, Tobin Bell, Callum Keith Rennie, Hannah Emily Anderson, Clé Bennett, Laura Vandervoort, Paul Braunstein, Mandela Van Peebles, Brittany Allen, Josiah Black, Edward Ruttle, Michael Boisvert, Sam Koules, Troy Feldman, Shaquan LewisMichael Spierig, Peter Spierig"
2397,3352390,Friend Request - La morte ha il tuo profilo,"When a college student unfriends a mysterious girl online, she finds herself fighting a demonic presence that wants to make her lonely by killing her closest friends.Horror, Mystery, ThrillerAlycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan, Brooke Markham, Sean Marquette, Liesl Ahlers, Shashawnee Hall, Susan Danford, Lee Raviv, Nicholas Pauling, David Butler, Julian Katz, Kiano Janse van Rensburg, Dorothy Ann GouldSimon Verhoeven"
2398,3367294,Compadres,"As former cop Garza seeks revenge on Santos, the crime lord who framed him, he forms an unlikely team with a young hacker who successfully stole $10 million from Santos.Action, Comedy, CrimeOmar Chaparro, Joey Morgan, Eric Roberts, Kevin Pollak, Erick Elias, Aislinn Derbez, Héctor Jiménez, Mauricio Barrientos, Camila Sodi, José Sefami, Adrian Uribe, Espinoza Paz, Irán Castillo, Leonardo Ortizgris, Michael ArturoEnrique Begné"
2399,3369806,Max,"A military dog that helped American Marines in Afghanistan returns to the United States and is adopted by his handler's family after suffering a traumatic experience.Adventure, Drama, FamilyThomas Haden Church, Josh Wiggins, Luke Kleintank, Lauren Graham, Robbie Amell, Mia Xitlali, Dejon LaQuake, Jay Hernandez, Owen Harn, Joseph Julian Soria, Raymond W. Beal, Edgar Arreola, Jason Davis, Pete Burris, Miles MussendenBoaz Yakin"
2400,3371366,Transformers - L'ultimo cavaliere,"A deadly threat from Earth's history reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.Action, Adventure, Sci-FiMark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock, Santiago Cabrera, Isabela Merced, Jerrod Carmichael, Stanley Tucci, Liam Garrigan, Martin McCreadie, Rob Witcomb, Marcus Fraser, John Hollingworth, Daniel Adegboyega, Trent SevenMichael Bay"
2401,3385524,Stanlio e Ollio,"Laurel and Hardy, the world's most famous comedy duo, attempt to reignite their film careers as they embark on what becomes their swan song - a grueling theatre tour of post-war Britain.Biography, Comedy, DramaSteve Coogan, John C. Reilly, Shirley Henderson, Nina Arianda, Rufus Jones, Danny Huston, Joseph Balderrama, John Henshaw, Tapiwa Mugweni, Keith MacPherson, Stewart Alexander, Kevin Millington, Toby Sedgwick, Rebecca Yeo, Stephanie HyamJon S. Baird"
2402,3387520,Scary Stories to Tell in the Dark,"On Halloween 1968, Stella and her two friends meet a mysterious drifter, Ramón, and uncover a sinister notebook of stories.Adventure, Horror, MysteryZoe Margaret Colletti, Michael Garza, Gabriel Rush, Austin Abrams, Dean Norris, Gil Bellows, Austin Zajur, Natalie Ganzhorn, Lorraine Toussaint, Kathleen Pollard, Deborah Pollitt, Victoria Fodor, Marie Ward, Mark Steger, Javier BotetAndré Øvredal"
2403,3401882,Botte da prof.,"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.ComedyCharlie Day, Ice Cube, Tracy Morgan, Jillian Bell, Dean Norris, Christina Hendricks, Kumail Nanjiani, Dennis Haysbert, JoAnna Garcia Swisher, Alexa Nisenson, Stephnie Weir, Kym Whitley, Austin Zajur, Gordon Danniels, Bill KottkampRichie Keen"
2404,3410834,The Divergent Series: Allegiant,"After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.Action, Adventure, MysteryShailene Woodley, Theo James, Naomi Watts, Octavia Spencer, Jeff Daniels, Zoë Kravitz, Ansel Elgort, Miles Teller, Keiynan Lonsdale, Daniel Dae Kim, Maggie Q, Bill Skarsgård, Jonny Weston, Nadia Hilker, Andy BeanRobert Schwentke"
2405,3416532,Sette minuti dopo la mezzanotte,"A boy seeks the help of a tree monster to cope with his single mother's terminal illness.Adventure, Drama, FamilyLewis MacDougall, Sigourney Weaver, Felicity Jones, Toby Kebbell, Ben Moor, James Melville, Oliver Steer, Dominic Boyle, Jennifer Lim, Max Gabbay, Morgan Symes, Max Golds, Frida Palsson, Wanda Opalinska, Patrick TaggartJ.A. Bayona"
2406,3416828,L'era glaciale - In rotta di collisione,"When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend.Animation, Adventure, ComedyStephanie Beatriz, Robert Cardone, Neil deGrasse Tyson, Adam Devine, Jesse Tyler Ferguson, Max Greenfield, Jessie J, Queen Latifah, Denis Leary, John Leguizamo, Jennifer Lopez, Jorge Lucas, Andrew Christopher Nichols, Nick Offerman, Keke PalmerMike Thurmeier, Galen T. Chu"
2407,3450650,Il superpoliziotto del supermercato 2,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.Action, Comedy, CrimeKevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso, Eduardo Verástegui, David Henrie, Shirley Knight, Gary Valentine, Ana Gasteyer, Nicholas Turturro, Loni Love, Shelly Desai, Vic Dibitetto, D.B. Woodside, Bas RuttenAndy Fickman"
2408,3455740,Set Fire to the Stars,"An aspiring poet in 1950s New York has his ordered world shaken when he embarks on a week-long retreat to save his hell raising hero, Dylan Thomas.Biography, DramaElijah Wood, Celyn Jones, Kelly Reilly, Steven Mackintosh, Shirley Henderson, Kevin Eldon, Steve Speirs, Richard Brake, Andrew Bicknell, Kate Drew, Ken Drury, Nicola Duffett, Weston Gavin, Adam Gillen, Polly HemingwayAndy Goddard"
2409,3469046,Cattivissimo me 3,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.Animation, Adventure, ComedySteve Carell, Kristen Wiig, Trey Parker, Miranda Cosgrove, Dana Gaier, Nev Scharrel, Pierre Coffin, Steve Coogan, Julie Andrews, Jenny Slate, Michael Beattie, Andy Nyman, Adrian Ciscato, Brian T. Delaney, Katia SaponenkoKyle Balda, Pierre Coffin"
2410,3486626,Nut Job 2: Tutto molto divertente,"Following the events of the first movie, Surly and his friends must stop Oakton City's Mayor from destroying their home to make way for a dysfunctional amusement park.Animation, Adventure, ComedyWill Arnett, Maya Rudolph, Bobby Cannavale, Bobby Moynihan, Isabela Merced, Peter Stormare, Gabriel Iglesias, Jeff Dunham, Sebastian Maniscalco, Kari Wahlgren, Jackie Chan, Katherine Heigl, Julie Lemieux, Dwayne Hill, Josh Robert ThompsonCal Brunker"
2411,3501632,Thor: Ragnarok,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.Action, Adventure, ComedyChris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson, Karl Urban, Mark Ruffalo, Anthony Hopkins, Benedict Cumberbatch, Taika Waititi, Rachel House, Clancy Brown, Tadanobu Asano, Ray StevensonTaika Waititi"
2412,3513498,The Lego Movie 2: Una nuova avventura,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.Animation, Action, AdventureChris Pratt, Elizabeth Banks, Will Arnett, Tiffany Haddish, Stephanie Beatriz, Alison Brie, Nick Offerman, Charlie Day, Maya Rudolph, Will Ferrell, Jadon Sand, Brooklynn Prince, Channing Tatum, Jonah Hill, Richard AyoadeMike Mitchell"
2413,3513548,Richard Jewell,"American security guardBiography, Crime, DramaPaul Walter Hauser, Sam Rockwell, Brandon Stanley, Ryan Boz, Charles Green, Olivia Wilde, Mike Pniewski, Jon Hamm, Ian Gomez, Nina Arianda, Kathy Bates, Ronnie Allen, David Lengel, Beth Keener, Grant RobertsClint Eastwood"
2414,3517870,Mine 9,"Two miles into the earth, nine Appalachian miners struggle to survive after a methane explosion leaves them with one hour of oxygen.Drama, ThrillerTerry Serpico, Mark Ashworth, Kevin Sizemore, Clint James, Drew Starkey, Erin Elizabeth Burns, Alpha Trivette, Francine Locke, Elizabeth Houston, Annie Thrash, Owen Vaccaro, Tuesday Beebe, Vanley Boro, Shelby Tsuhlares, Patrick LemonEddie Mensore"
2415,3521126,The Disaster Artist,"WhenBiography, Comedy, DramaDave Franco, James Franco, Seth Rogen, Ari Graynor, Alison Brie, Jacki Weaver, Paul Scheer, Zac Efron, Josh Hutcherson, June Diane Raphael, Megan Mullally, Jason Mantzoukas, Andrew Santino, Nathan Fielder, Joe MandeJames Franco"
2416,3521164,Oceania,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.Animation, Adventure, ComedyAuli'i Cravalho, Dwayne Johnson, Rachel House, Temuera Morrison, Jemaine Clement, Nicole Scherzinger, Alan Tudyk, Oscar Kightley, Troy Polamalu, Puanani Cravalho, Louise BushRon Clements, John Musker"
2417,3530002,Sballati per le feste!,"On Christmas Eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties.Comedy, FantasyJoseph Gordon-Levitt, Seth Rogen, Anthony Mackie, Jillian Bell, Lizzy Caplan, Heléne Yorke, Michael Shannon, Mindy Kaling, Ilana Glazer, Aaron Hill, Tracy Morgan, Darrie Lawrence, Nathan Fielder, James Franco, Miley CyrusJonathan Levine"
2418,3531824,Nerve,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers.""Adventure, Crime, DramaEmma Roberts, Dave Franco, Emily Meade, Miles Heizer, Juliette Lewis, Kimiko Glenn, Marc John Jefferies, Machine Gun Kelly, Brian Marc, Ed Squires, Rightor Doyle, Josh Ostrovsky, Eric D'Alessandro, Arielle Vandenberg, Jonny BeauchampHenry Joost, Ariel Schulman"
2419,3547306,Cut Throat City,"Set after Hurricane Katrina, four boyhood friends out of options reluctantly accept an offer to pull off a dangerous heist in the heart of New Orleans.Action, Crime, DramaEiza González, Ethan Hawke, Kat Graham, Wesley Snipes, Keean Johnson, Isaiah Washington, Terrence Howard, Joel David Moore, Shameik Moore, Denzel Whitaker, Andrene Ward-Hammond, Sam Daly, T.I., Rob Morgan, Demetrius Shipp Jr.RZA"
